ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-21 17:18:53:467
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.656,11101000,1,0,0,168,1,0.00,0.00,137.16,196.88,113.50,16.02,3.74,3.79,2.68,2.71,11.72,-18.37,64.00,1.00,147.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.63,212.00,200.58,39.50,8.40,3.49,627.92,361.49,0.00,0.00,1.192,245.904,21.738,0.446,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.995,0.997,0.097,0.076,-0.001,-0.001,
0.706,11101000,8,0,0,177,1,0.00,0.00,136.51,196.88,113.34,16.02,3.73,3.79,2.76,2.71,15.71,-18.37,82.00,1.00,148.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.80,212.00,139.06,39.50,4.73,3.49,646.98,357.12,0.00,0.00,1.193,245.904,20.295,-6.319,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.995,0.997,0.091,0.070,-0.027,-0.028,
0.717,11101000,1,0,0,179,1,0.00,0.00,136.38,196.88,114.11,16.02,3.68,3.79,2.55,2.71,18.87,-18.37,64.00,1.00,148.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,212.00,139.00,39.50,2.00,3.49,663.94,356.65,0.00,0.00,1.193,245.904,20.084,-4.348,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.996,0.997,0.090,0.070,-0.020,-0.020,
0.756,11110000,6,0,0,6,1,0.00,0.00,135.43,197.00,114.42,0.00,3.66,0.00,2.54,0.00,21.81,0.00,63.00,4.00,148.00,38.00,0.00,0.00,116.00,0.00,140.00,0.00,2.00,0.00,130.00,218.00,136.00,39.00,2.00,2.00,674.77,356.33,0.00,0.00,1.195,245.904,18.242,-2.249,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.996,0.998,0.083,0.062,-0.011,-0.012,
0.800,11101000,7,0,0,14,1,0.00,0.00,134.75,196.88,114.60,16.02,3.66,3.79,2.56,2.71,22.64,-18.37,64.00,1.00,148.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.29,212.00,136.16,39.50,3.73,3.49,678.93,355.52,0.00,0.00,1.196,245.904,16.969,0.720,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.998,0.078,0.057,0.001,0.000,
0.817,11110000,2,0,0,17,1,0.00,0.00,135.82,197.00,114.35,0.00,3.67,0.00,2.51,0.00,20.52,0.00,62.00,4.00,148.00,46.00,0.00,0.00,115.89,0.00,139.51,0.00,3.41,0.00,130.00,214.00,136.00,126.00,2.00,2.00,684.04,353.18,0.00,0.00,1.194,245.904,19.454,-2.486,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.996,0.998,0.088,0.067,-0.012,-0.013,
0.833,11101000,2,0,0,20,1,0.00,0.00,134.53,196.88,114.78,16.02,3.62,3.79,2.61,2.71,23.65,-18.37,65.00,1.00,147.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.20,212.00,136.63,39.50,3.30,3.49,682.24,353.12,0.00,0.00,1.196,245.904,16.988,0.307,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.998,0.078,0.057,-0.001,-0.001,
0.872,11100100,6,0,0,27,1,0.00,0.00,134.53,197.00,114.78,0.00,3.61,0.00,2.60,0.00,23.65,0.00,65.00,5.00,147.00,47.00,0.00,86.00,0.00,104.00,0.00,133.00,0.00,2.00,131.20,163.00,136.63,115.00,3.30,2.00,681.00,356.29,0.00,0.00,1.196,245.904,16.988,0.307,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.998,0.078,0.057,-0.001,-0.001,
0.911,11100000,6,0,0,34,1,0.00,0.00,134.53,197.00,114.78,0.00,3.60,0.00,2.59,0.00,23.65,0.00,65.00,4.00,147.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.20,173.24,136.63,85.51,3.30,13.46,679.83,358.52,0.00,0.00,1.196,245.904,16.988,0.307,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.998,0.078,0.057,-0.001,-0.001,
0.917,11101000,0,0,0,35,1,0.00,0.00,133.45,196.88,115.23,16.02,3.61,3.79,2.61,2.71,24.82,-18.37,66.00,1.00,148.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,212.00,133.00,39.50,2.00,3.49,678.61,362.98,0.00,0.00,1.197,245.904,15.013,7.080,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.998,0.070,0.049,0.026,0.026,
