ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-03-12 17:15:25:384
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.822,11111100,7,0,0,9,1,0.00,0.00,102.91,222.17,200.82,103.58,3.48,3.46,3.01,3.14,-23.11,-7.50,159.00,65.00,234.00,144.00,0.00,0.00,85.37,208.00,212.28,119.00,4.01,3.59,101.00,225.50,213.00,118.70,2.00,3.93,564.29,414.30,0.00,0.00,0.195,1402.256,111.620,276.865,-4.30,-4.09,-2.30,2.62,0.63,0.73,0.978,0.978,0.079,0.076,0.192,0.192,
0.839,11111100,2,0,0,12,1,0.00,0.00,103.27,223.65,200.78,103.43,3.51,3.50,2.93,3.04,-25.75,7.74,159.00,65.00,233.00,145.00,0.00,0.00,85.62,209.50,212.21,118.70,4.15,3.93,102.00,226.99,213.00,118.50,2.00,4.16,603.36,441.46,0.00,0.00,0.193,1414.430,128.037,276.069,-4.30,-4.10,-2.30,2.62,0.63,0.73,0.978,0.978,0.090,0.086,0.190,0.190,
0.856,11111100,2,0,0,15,1,0.00,0.00,102.46,223.42,201.46,103.20,3.43,3.45,3.26,3.16,-26.35,5.84,158.00,65.00,234.00,145.00,0.00,0.00,84.85,209.00,211.96,119.00,4.48,4.41,101.00,226.78,212.00,118.86,2.00,4.42,642.04,471.45,0.00,0.00,0.191,1425.387,122.086,293.356,-4.30,-4.11,-2.30,2.62,0.63,0.72,0.976,0.976,0.085,0.082,0.200,0.200,
0.872,11111100,2,0,0,18,1,0.00,0.00,102.46,225.86,201.46,103.55,3.42,3.46,3.25,2.96,-26.35,12.38,158.00,66.00,234.00,142.00,0.00,0.00,84.85,210.20,211.96,119.37,4.48,3.30,101.00,227.50,212.00,119.00,2.00,5.00,665.70,491.72,0.00,0.00,0.189,1435.249,142.292,289.760,-4.30,-4.12,-2.30,2.62,0.63,0.72,0.976,0.976,0.098,0.095,0.196,0.196,
0.917,11111100,7,0,0,26,1,0.00,0.00,102.46,229.03,201.46,105.26,3.42,3.49,3.24,2.84,-26.35,10.80,158.00,67.00,234.00,146.00,0.00,0.00,84.85,211.99,211.96,119.50,4.48,4.16,101.00,229.45,212.00,119.47,2.00,3.29,683.31,495.37,0.00,0.00,0.187,1444.124,166.510,300.018,-4.30,-4.12,-2.30,2.62,0.63,0.72,0.973,0.973,0.113,0.110,0.201,0.201,
0.933,11111100,2,0,0,29,1,0.00,0.00,108.45,228.65,203.24,105.63,3.39,3.56,3.24,2.94,-13.52,8.54,160.00,67.00,239.00,145.00,0.00,0.00,87.54,212.01,213.48,119.50,3.95,4.17,104.00,229.50,214.00,119.50,2.00,3.32,697.95,505.10,0.00,0.00,0.184,1452.111,224.728,325.442,-4.30,-4.14,-2.30,2.62,0.63,0.71,0.965,0.965,0.150,0.147,0.215,0.215,
0.950,11111100,2,0,0,32,1,0.00,0.00,107.96,229.20,203.44,105.51,3.36,3.55,3.13,2.95,-3.28,8.70,162.00,67.00,239.00,145.00,0.00,0.00,87.21,212.01,213.38,119.50,4.15,4.17,103.00,229.68,214.00,119.39,2.00,3.72,704.94,508.01,0.00,0.00,0.183,1459.300,226.215,324.184,-4.30,-4.14,-2.30,2.62,0.63,0.71,0.965,0.966,0.151,0.148,0.213,0.213,
0.989,11111100,6,0,0,39,1,0.00,0.00,107.96,229.53,203.44,104.45,3.34,3.53,3.12,3.04,-3.28,12.60,162.00,67.00,239.00,146.00,0.00,0.00,87.21,212.32,213.38,119.41,4.15,4.38,103.00,229.84,214.00,119.23,2.00,4.30,711.11,510.07,0.00,0.00,0.182,1465.770,230.168,311.705,-4.30,-4.14,-2.30,2.62,0.63,0.71,0.967,0.967,0.153,0.150,0.205,0.205,
1.017,11111100,4,0,0,44,1,0.00,0.00,107.51,229.53,203.10,104.45,3.39,3.53,3.14,3.04,12.08,12.60,162.00,67.00,239.00,146.00,0.00,0.00,87.03,212.32,213.36,119.41,5.39,4.38,103.00,229.84,214.00,119.23,2.00,4.30,717.45,510.35,0.00,0.00,0.182,1471.593,226.641,306.391,-4.30,-4.14,-2.30,2.62,0.63,0.71,0.968,0.969,0.150,0.147,0.201,0.201,
1.022,11111100,0,0,0,45,1,0.00,0.00,107.49,229.53,203.10,104.45,3.38,3.53,3.08,3.04,17.13,12.60,160.00,67.00,239.00,146.00,0.00,0.00,87.03,212.32,213.36,119.41,5.39,4.38,103.00,229.84,214.00,119.23,2.00,4.30,722.52,511.09,0.00,0.00,0.181,1476.834,227.261,307.515,-4.30,-4.14,-2.30,2.62,0.63,0.71,0.968,0.969,0.150,0.147,0.201,0.201,
1.039,11111100,2,0,0,48,1,0.00,0.00,107.45,229.53,203.01,104.45,3.36,3.53,3.09,3.04,20.69,12.60,160.00,67.00,239.00,146.00,0.00,0.00,86.62,212.32,213.21,119.41,4.15,4.38,103.00,229.84,214.00,119.23,2.00,4.30,726.08,511.05,0.00,0.00,0.181,1481.550,227.596,307.248,-4.30,-4.14,-2.30,2.62,0.63,0.71,0.968,0.969,0.150,0.147,0.200,0.200,
1.078,11111100,6,0,0,55,1,0.00,0.00,107.45,229.60,203.01,103.89,3.35,3.52,3.09,2.99,20.69,18.84,160.00,66.00,239.00,146.00,0.00,0.00,86.62,212.50,213.21,119.30,4.15,3.94,103.00,229.89,214.00,119.27,2.00,3.50,726.04,508.46,0.00,0.00,0.180,1485.795,229.301,300.319,-4.30,-4.15,-2.30,2.62,0.63,0.70,0.969,0.970,0.151,0.148,0.195,0.195,
1.117,11111100,6,0,0,62,1,0.00,0.00,107.45,229.44,203.01,104.23,3.35,3.48,3.08,3.20,20.69,21.32,160.00,66.00,239.00,142.00,0.00,0.00,86.62,212.50,213.21,119.30,4.15,3.94,103.00,229.89,214.00,119.27,2.00,3.50,725.94,506.47,0.00,0.00,0.180,1489.616,229.278,305.758,-4.30,-4.15,-2.30,2.62,0.63,0.70,0.969,0.969,0.150,0.147,0.198,0.198,
1.133,11111100,2,0,0,65,1,0.00,0.00,107.45,229.53,202.58,103.96,3.32,3.48,3.16,3.08,31.24,16.90,160.00,66.00,239.00,146.00,0.00,0.00,86.91,212.50,212.96,119.30,4.72,3.94,103.52,229.98,214.03,119.00,3.93,3.87,725.88,505.42,0.00,0.00,0.179,1493.054,233.523,304.226,-4.29,-4.16,-2.29,2.62,0.63,0.70,0.969,0.969,0.153,0.149,0.196,0.196,
1.150,11111100,2,0,0,68,1,0.00,0.00,107.45,229.51,202.58,104.26,3.32,3.50,3.15,3.00,31.24,21.68,160.00,66.00,239.00,146.00,0.00,0.00,86.91,212.50,212.96,119.30,4.72,3.94,103.52,230.00,214.03,118.73,3.93,3.85,726.12,505.29,0.00,0.00,0.179,1496.149,234.273,309.765,-4.29,-4.16,-2.29,2.62,0.63,0.70,0.968,0.968,0.153,0.150,0.199,0.199,
1.167,11111100,2,0,0,71,1,0.00,0.00,107.45,229.54,202.58,103.48,3.31,3.50,3.15,2.96,31.24,24.43,160.00,67.00,239.00,146.00,0.00,0.00,86.91,212.26,212.96,119.12,4.72,4.26,103.52,229.60,214.03,119.00,3.93,3.62,726.42,504.24,0.00,0.00,0.179,1498.934,235.577,298.815,-4.29,-4.16,-2.29,2.62,0.63,0.70,0.969,0.970,0.153,0.150,0.192,0.192,
1.183,11111100,2,0,0,74,1,0.00,0.00,96.16,229.54,200.26,103.48,3.35,3.50,3.02,2.96,27.07,24.43,160.00,67.00,238.00,146.00,0.00,0.00,82.62,212.26,212.21,119.12,4.15,4.26,99.00,229.60,213.00,119.00,3.46,3.62,721.03,502.52,0.00,0.00,0.182,1501.441,143.355,289.443,-4.29,-4.16,-2.29,2.62,0.63,0.70,0.978,0.978,0.095,0.091,0.188,0.188,
1.222,11111100,6,0,0,81,1,0.00,0.00,96.16,189.41,200.26,110.41,3.35,3.51,3.02,2.96,27.07,18.77,160.00,70.00,238.00,148.00,0.00,0.00,82.62,192.80,212.21,121.63,4.15,3.30,99.00,211.00,213.00,121.32,3.46,4.67,693.68,512.04,0.00,0.00,0.197,1353.958,-190.359,383.076,-4.29,-4.16,-2.29,2.62,0.63,0.70,0.954,0.954,-0.132,-0.136,0.269,0.269,
1.272,11111100,8,0,0,90,1,0.00,0.00,68.41,195.79,201.49,108.63,3.35,3.59,2.79,2.78,6.69,22.13,164.00,69.00,239.00,143.00,0.00,0.00,70.31,196.09,212.41,120.88,4.42,3.41,86.17,214.05,213.38,120.42,4.06,4.84,655.21,514.98,0.00,0.00,0.189,1370.962,-357.776,315.613,-4.29,-4.16,-2.30,2.62,0.63,0.70,0.945,0.944,-0.244,-0.248,0.216,0.216,
1.289,11111100,2,0,0,93,1,0.00,0.00,68.89,189.65,200.09,114.96,3.31,3.59,2.85,3.10,11.17,15.51,164.00,77.00,239.00,151.00,0.00,0.00,70.44,193.00,212.13,123.23,5.07,2.64,86.09,211.23,213.04,123.10,4.72,5.09,613.41,521.44,0.00,0.00,0.183,1386.266,-408.213,358.608,-4.29,-4.16,-2.30,2.62,0.63,0.70,0.932,0.931,-0.272,-0.275,0.240,0.240,
1.300,11111100,1,0,0,95,1,0.00,0.00,68.89,189.88,200.09,115.09,3.30,3.60,2.85,3.16,11.17,16.30,164.00,77.00,239.00,152.00,0.00,0.00,70.44,193.00,212.13,123.50,5.07,3.00,86.09,211.50,213.04,123.23,4.72,4.99,571.73,527.46,0.00,0.00,0.181,1400.039,-410.009,361.377,-4.29,-4.16,-2.30,2.62,0.63,0.70,0.932,0.932,-0.271,-0.274,0.240,0.239,
1.339,11111100,6,0,0,102,1,0.00,0.00,68.89,190.01,200.09,116.37,3.29,3.61,2.84,2.93,11.17,12.80,164.00,77.00,239.00,153.00,0.00,0.00,70.44,193.36,212.13,123.59,5.07,3.88,86.09,211.72,213.04,123.50,4.72,4.33,530.04,535.85,0.00,0.00,0.179,1412.435,-413.132,382.204,-4.29,-4.16,-2.30,2.62,0.63,0.70,0.930,0.929,-0.270,-0.273,0.250,0.250,
