ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-24 17:31:50:774
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z
349.983,11111100,6,0,0,165,0,0,0,82.41,151.13,166.45,88.83,36.58,35.7,29.96,30.8,-41.65,-56.52,129,46,225,144,0,0,84.81,167.84,183.42,101.87,4.61,6.34,107.89,195.96,185.27,101.46,3.49,9.13,392.02,483,0,0,1.472,177.235,-80.884,31.825,-3.82,-3.64,-2.74,2.8,0.91,1,0.907,0.897,-0.391,-0.415,0.155,0.153
350,11111100,2,0,0,168,0,0,0,82.41,151.04,166.45,88.67,36.58,35.67,29.96,30.87,-41.65,-53.2,129,46,225,144,0,0,84.81,167.86,183.42,101.78,4.61,6.45,107.89,195.97,185.27,101.36,3.49,9.41,388.1,485.13,0,0,1.531,170.471,-77.552,30.438,-3.82,-3.64,-2.74,2.8,0.91,1,0.908,0.897,-0.39,-0.414,0.154,0.152
350.044,11111100,7,0,0,176,0,0,0,82.41,149.96,166.45,88.84,36.58,35.52,29.96,30.35,-41.65,-46.34,129,47,225,144,0,0,84.81,167.44,183.42,102,4.61,5.97,107.89,197.64,185.27,102.08,3.49,15.39,384.21,487.24,0,0,1.595,162.744,-75.224,29.183,-3.82,-3.64,-2.74,2.8,0.91,1,0.906,0.895,-0.394,-0.42,0.154,0.152
350.061,11111100,2,0,0,179,0,0,0,81.07,149.99,166.24,89.14,36.16,34.76,28.77,30.72,-43.92,-44.62,129,47,225,144,0,0,84.18,167.44,183.42,102,4.63,5.97,107.11,197.5,184.73,102.03,3.49,14.87,384.49,486.84,0,0,1.632,159.015,-73.442,28.191,-3.82,-3.64,-2.74,2.8,0.91,1,0.907,0.895,-0.394,-0.42,0.152,0.15
350.1,11111100,6,0,0,6,0,0,0,81.07,149.88,166.24,88.96,36.16,35.18,28.77,29.84,-43.92,-43.14,129,47,225,144,0,0,84.18,167.35,183.42,101.9,4.63,6.29,107.11,197.64,184.73,102.16,3.49,16.13,384.26,486.23,0,0,1.667,155.527,-71.965,27.447,-3.82,-3.64,-2.74,2.8,0.91,1,0.907,0.895,-0.394,-0.42,0.151,0.149
350.106,11111100,0,0,0,7,0,0,0,81.32,149.88,166.26,88.96,35.24,35.18,31.04,29.84,-46.14,-43.14,129,47,224,144,0,0,84.16,167.35,183.23,101.9,4.31,6.29,107.19,197.64,184.7,102.16,3.76,16.13,384.07,486.05,0,0,1.708,151.829,-70.156,27.208,-3.82,-3.64,-2.74,2.8,0.91,1,0.907,0.895,-0.393,-0.42,0.153,0.151
350.122,11111100,2,0,0,10,0,0,0,81.42,149.88,166.32,88.96,35.5,35.18,30.68,29.84,-43.9,-43.14,129,47,223,144,0,0,84.06,167.35,183.1,101.9,4.59,6.29,107.32,197.64,184.61,102.16,3.73,16.13,383.57,486.25,0,0,1.751,147.975,-68.33,26.824,-3.82,-3.64,-2.74,2.8,0.91,1,0.907,0.895,-0.392,-0.42,0.155,0.152
350.139,11111100,2,0,0,13,0,0,0,81.42,149.84,166.32,89.02,35.5,33.8,30.68,30.97,-43.9,-42.32,129,47,223,144,0,0,84.06,167.45,183.1,101.91,4.59,5.93,107.32,197.32,184.61,101.93,3.73,15.4,382.89,486.71,0,0,1.794,144.352,-66.716,26.339,-3.82,-3.64,-2.74,2.8,0.91,1,0.907,0.894,-0.392,-0.42,0.156,0.153
350.15,11111100,1,0,0,15,0,0,0,81.42,149.96,166.32,88.85,35.5,35.22,30.68,29.55,-43.9,-41.28,129,47,223,144,0,0,84.06,167.54,183.1,101.91,4.59,5.88,107.32,197.5,184.61,102.03,3.73,14.87,383.01,486.78,0,0,1.831,141.518,-65.238,25.461,-3.82,-3.64,-2.74,2.8,0.91,1,0.908,0.895,-0.39,-0.42,0.153,0.151
350.2,11111100,8,0,0,24,0,0,0,81.46,149.96,165.49,88.85,36.64,35.22,30.36,29.55,-45.58,-41.28,129,47,226,144,0,0,84,167.54,183,101.91,4.41,5.88,107.21,197.5,184.62,102.03,4.15,14.87,383.17,486.29,0,0,1.865,139.105,-64.005,24.088,-3.82,-3.64,-2.74,2.8,0.91,1,0.909,0.896,-0.39,-0.419,0.147,0.145
350.217,11111100,2,0,0,27,0,0,0,80.9,149.96,166.12,88.85,35.25,35.22,29.78,29.55,-46.99,-41.28,129,47,226,144,0,0,84,167.54,183,101.91,4.41,5.88,107.21,197.5,184.62,102.03,4.15,14.87,383.27,486.51,0,0,1.885,137.366,-63.411,24.501,-3.82,-3.64,-2.74,2.8,0.91,1,0.908,0.895,-0.39,-0.42,0.152,0.149
350.233,11111100,2,0,0,30,0,0,0,80.9,149.61,166.12,88.72,35.25,34.87,29.78,29.96,-46.99,-40.66,129,47,226,144,0,0,84,167.28,183,101.98,4.41,6.49,107.21,197.47,184.62,101.94,4.15,15.33,383.05,486.34,0,0,1.912,135.16,-62.782,24.024,-3.82,-3.64,-2.74,2.8,0.91,1,0.907,0.894,-0.392,-0.422,0.151,0.148
350.25,11111100,2,0,0,33,0,0,0,81.12,149.61,166.16,88.72,35.26,34.87,30.03,29.96,-44.69,-40.66,129,47,224,144,0,0,84,167.28,183.18,101.98,4.57,6.49,107,197.47,184.77,101.94,2.64,15.33,382.85,485.95,0,0,1.949,132.611,-61.509,23.597,-3.82,-3.64,-2.74,2.8,0.91,1,0.908,0.894,-0.391,-0.422,0.151,0.148
350.261,11111100,1,0,0,35,0,0,0,81.13,149.61,165.91,88.72,35.31,34.87,29.33,29.96,-46.58,-40.66,129,47,224,144,0,0,84,167.28,183.18,101.98,4.57,6.49,107,197.47,184.77,101.94,2.64,15.33,382.73,485.19,0,0,1.983,130.321,-60.409,22.937,-3.82,-3.64,-2.74,2.8,0.91,1,0.908,0.895,-0.391,-0.422,0.149,0.146
350.267,11111100,0,0,0,36,0,0,0,81.13,149.53,165.91,88.58,35.31,35.36,29.33,29.67,-46.58,-40.15,129,47,224,144,0,0,84,167.2,183.18,101.99,4.57,6.61,107,197.5,184.77,102.03,2.64,14.87,382.43,484.58,0,0,2.016,128.137,-59.48,22.388,-3.82,-3.64,-2.74,2.8,0.91,1,0.909,0.895,-0.391,-0.423,0.148,0.145
350.306,11111100,6,0,0,43,0,0,0,81.06,149.53,166.07,88.58,35.79,35.36,29.15,29.67,-46.9,-40.15,129,47,224,144,0,0,84,167.2,183.18,101.99,4.57,6.61,107,197.5,184.77,102.03,2.64,14.87,382.04,484.87,0,0,2.045,126.217,-58.614,22.168,-3.82,-3.64,-2.74,2.8,0.91,1,0.909,0.894,-0.39,-0.423,0.149,0.146
350.356,11111100,8,0,0,52,0,0,0,80.92,152.42,165.37,87.51,35.77,34.85,30.78,30.18,-45.04,-38.37,129,47,225,143,0,0,84,168.35,183.18,101.07,4.57,6.27,107,195.95,184.77,100.84,2.64,7.75,384.17,482.71,0,0,1.998,131.787,-57.797,21.092,-3.82,-3.64,-2.74,2.8,0.91,1,0.918,0.905,-0.373,-0.405,0.137,0.134
350.4,11111100,7,0,0,60,0,0,0,80.96,152.43,166.17,87.4,34.99,34.62,29.66,30.18,-48.58,-37.83,129,47,225,144,0,0,84,168.28,183,101.03,4.41,6.35,107,196.11,184.77,101.09,2.64,7.53,386.75,481.27,0,0,1.924,137.039,-59.849,22.683,-3.82,-3.64,-2.74,2.8,0.91,1,0.917,0.905,-0.372,-0.403,0.142,0.139
350.417,11111100,2,0,0,63,0,0,0,84.24,152.43,165.5,87.4,35.29,34.62,29.79,30.18,-49.98,-37.83,129,47,225,144,0,0,85.5,168.28,183,101.03,3.45,6.35,108.5,196.11,184.5,101.09,4.36,7.53,390.08,480.56,0,0,1.962,135.044,-57.78,23.217,-3.82,-3.64,-2.74,2.8,0.91,1,0.919,0.907,-0.364,-0.396,0.148,0.145
350.422,11111100,0,0,0,64,0,0,0,84.25,152.43,165.93,87.36,35.28,34.36,29.64,30.67,-49.41,-37.27,128,47,224,144,0,0,85.5,168.5,183,101,3.45,6.15,108.5,196.15,184.5,100.95,4.36,7.53,393.42,480.54,0,0,1.989,133.139,-56.924,23.4,-3.82,-3.64,-2.74,2.8,0.91,1,0.919,0.906,-0.364,-0.396,0.151,0.148
350.461,11111100,6,0,0,71,0,0,0,84.25,152.48,165.93,87.55,35.28,34.16,29.64,30.54,-49.41,-36.27,128,46,224,144,0,0,85.5,168.38,183,101.06,3.45,6.03,108.5,196.15,184.5,100.89,4.36,7.84,396.9,480.83,0,0,2.012,131.646,-56.167,23.329,-3.82,-3.64,-2.74,2.8,0.91,1,0.919,0.906,-0.363,-0.395,0.152,0.15
350.5,11111100,6,0,0,78,0,0,0,84.25,152.47,165.93,87.48,35.28,34.23,29.64,30.91,-49.41,-36.9,128,46,224,144,0,0,85.5,168.38,183,101.06,3.45,6.03,108.5,196.31,184.5,100.91,4.36,7.08,400.49,480.91,0,0,2.03,130.544,-55.566,23.015,-3.82,-3.64,-2.74,2.8,0.91,1,0.92,0.907,-0.362,-0.394,0.151,0.149
350.544,11111100,7,0,0,86,0,0,0,84.39,152.61,165.35,87.18,35.12,35.07,29.85,29.95,-50.73,-36.74,129,46,225,144,0,0,85.58,168.45,182.78,100.92,4.34,5.93,108.72,196.3,184.41,100.95,4.22,7.87,401.91,482.08,0,0,2.045,129.865,-54.972,22.073,-3.82,-3.64,-2.74,2.8,0.91,1,0.921,0.908,-0.36,-0.393,0.146,0.143
350.572,11111100,4,0,0,91,0,0,0,84.39,152.47,165.35,87.46,35.12,34.49,29.85,30.91,-50.73,-36.45,129,47,225,144,0,0,85.58,168.45,182.78,100.92,4.34,5.93,108.72,196.14,184.41,100.81,4.22,6.52,403.11,483,0,0,2.055,129.096,-54.706,22.381,-3.82,-3.64,-2.74,2.8,0.91,1,0.921,0.908,-0.36,-0.393,0.149,0.146
350.583,11111100,1,0,0,93,0,0,0,84.43,152.47,165.29,87.46,35.52,34.49,29.87,30.91,-51.38,-36.45,129,47,225,144,0,0,85.58,168.45,182.78,100.92,4.34,5.93,108.72,196.14,184.41,100.81,4.22,6.52,403.51,483.12,0,0,2.067,128.357,-54.372,22.195,-3.82,-3.64,-2.74,2.8,0.91,1,0.921,0.908,-0.36,-0.393,0.148,0.146
350.589,11111100,0,0,0,94,0,0,0,84.29,152.47,165.47,87.46,35.42,34.49,30.01,30.91,-51.97,-36.45,129,47,225,144,0,0,85.63,168.45,182.68,100.92,4.4,5.93,108.72,196.14,184.41,100.81,4.22,6.52,403.82,482.94,0,0,2.074,127.862,-54.235,22.282,-3.82,-3.64,-2.74,2.8,0.91,1,0.921,0.907,-0.36,-0.394,0.149,0.147
350.628,11111100,6,0,0,101,0,0,0,84.29,155.65,165.47,85.93,35.42,35.93,30.01,30.3,-51.97,-35.88,129,46,225,143,0,0,85.63,169.65,182.68,100.15,4.4,5.58,108.72,197.5,184.41,100.5,4.22,5.56,406.44,480.5,0,0,1.991,135.746,-54.08,21.242,-3.82,-3.64,-2.74,2.8,0.91,1,0.93,0.918,-0.342,-0.374,0.135,0.133
350.667,11111100,6,0,0,108,0,0,0,87.78,155.65,165.6,85.93,35.92,35.93,30.9,30.3,-51.9,-35.88,128,46,226,143,0,0,87,169.65,182.5,100.15,4.21,5.58,109.78,197.5,184.14,100.5,4.43,5.56,409.86,479.76,0,0,2.019,134.442,-52.267,22.857,-3.82,-3.64,-2.74,2.8,0.91,1,0.931,0.919,-0.333,-0.366,0.148,0.145
350.672,11111100,0,0,0,109,0,0,0,87.81,155.65,165.46,85.93,35.72,35.93,31.17,30.3,-52.3,-35.88,129,46,226,143,0,0,87,169.65,182.5,100.15,4.21,5.58,109.78,197.5,184.14,100.5,4.43,5.56,413.09,479.67,0,0,2.038,133.196,-51.744,22.539,-3.82,-3.64,-2.74,2.8,0.91,1,0.931,0.919,-0.333,-0.366,0.147,0.145
350.744,11111100,12,0,0,122,0,0,0,87.83,155.62,165.34,85.98,35.85,35.77,31.09,30.1,-52.24,-35.21,129,46,226,144,0,0,87,169.65,182.5,100.15,4.21,5.58,109.78,197.63,184.14,100.28,4.43,5.48,416.36,479.28,0,0,2.057,131.896,-51.245,22.424,-3.82,-3.64,-2.74,2.8,0.91,1,0.931,0.919,-0.333,-0.366,0.148,0.145
350.783,11111100,6,0,0,129,0,0,0,87.8,155.47,165.63,86.15,35.96,35.53,31.21,30.38,-53.06,-35.41,129,46,225,143,0,0,87.01,169.61,182.5,100.06,4.17,5.39,109.78,197.5,184.14,100.23,4.43,5.23,419.48,479.5,0,0,2.082,130.132,-50.733,22.747,-3.82,-3.64,-2.74,2.8,0.91,1,0.931,0.918,-0.333,-0.367,0.152,0.149
350.822,11111100,6,0,0,136,0,0,0,87.67,155.47,165.3,86.15,36.28,35.53,30.55,30.38,-52.5,-35.41,129,46,223,143,0,0,87,169.61,182.5,100.06,4.21,5.39,109.78,197.5,184.14,100.23,4.43,5.23,422.66,479.19,0,0,2.102,128.933,-50.274,22.135,-3.82,-3.64,-2.74,2.8,0.91,1,0.931,0.918,-0.333,-0.368,0.149,0.146
350.867,11111100,7,0,0,144,0,0,0,87.42,155.51,165.31,85.97,36.39,36.33,30.84,30.65,-52.13,-34.84,129,46,223,143,0,0,87,169.65,182.5,100.15,4.21,5.58,109.78,197.5,184.14,100.23,4.43,5.23,423.42,480.62,0,0,2.111,128.387,-50.099,21.645,-3.82,-3.64,-2.74,2.8,0.91,1,0.931,0.919,-0.334,-0.368,0.146,0.144
350.872,11111100,0,0,0,145,0,0,0,86.73,155.46,165.37,85.76,36.87,36.09,31.11,31.25,-52.07,-34.39,129,46,227,143,0,0,86.82,169.65,182.58,100.15,4.64,5.58,109.5,197.68,184.33,100.36,4.63,5.55,423.08,479.86,0,0,2.098,129.058,-50.643,21.108,-3.82,-3.64,-2.74,2.8,0.91,1,0.931,0.919,-0.336,-0.37,0.142,0.139
350.894,11111100,3,0,0,149,0,0,0,84.18,155.46,165.73,85.76,35.84,36.09,30.43,31.25,-52.4,-34.39,130,46,225,143,0,0,85.8,169.65,182.78,100.15,4.15,5.58,108.77,197.68,184.42,100.36,4.44,5.55,422.03,478.52,0,0,1.985,136.004,-54.376,21.468,-3.82,-3.64,-2.74,2.8,0.91,1,0.929,0.917,-0.343,-0.375,0.137,0.134
350.906,11111100,1,0,0,151,0,0,0,84.18,152.36,165.73,87.58,35.84,35.2,30.43,31.77,-52.4,-34.11,130,48,225,144,0,0,85.8,168.46,182.78,100.84,4.15,5.99,108.77,195.84,184.42,100.87,4.44,6.34,418.65,479.36,0,0,1.972,134.527,-57.164,23.83,-3.82,-3.64,-2.74,2.8,0.91,1,0.92,0.907,-0.362,-0.394,0.152,0.15
350.944,11111100,6,0,0,158,0,0,0,84.18,152.43,165.73,87.25,35.84,35.52,30.43,30.46,-52.4,-35.15,130,48,225,144,0,0,85.8,168.45,182.78,100.92,4.15,5.93,108.77,196.14,184.42,100.81,4.44,6.52,415.48,479.24,0,0,1.989,133.426,-56.578,23.187,-3.82,-3.64,-2.74,2.8,0.91,1,0.92,0.908,-0.361,-0.393,0.149,0.147
350.95,11111100,0,0,0,159,0,0,0,84.18,152.72,165.73,87.31,35.84,36.51,30.43,30.35,-52.4,-35.34,130,48,225,144,0,0,85.8,168.72,182.78,100.86,4.15,6.08,108.77,196,184.42,100.64,4.44,7.66,412.53,479.5,0,0,2.001,132.838,-56.036,23.099,-3.82,-3.64,-2.74,2.8,0.91,1,0.921,0.908,-0.359,-0.392,0.15,0.147
351.022,11111100,12,0,0,172,0,0,0,84.18,152.89,165.73,87.16,35.84,35.99,30.43,30.75,-52.4,-34.96,130,48,225,144,0,0,85.8,168.61,182.78,100.76,4.15,5.76,108.77,196.22,184.42,100.83,4.44,6.87,409.75,479.89,0,0,2.006,132.688,-55.748,22.812,-3.82,-3.64,-2.74,2.8,0.91,1,0.922,0.909,-0.358,-0.39,0.148,0.145
351.028,11111100,0,0,0,173,0,0,0,84.18,152.63,165.73,87.3,35.84,35.25,30.43,31.14,-52.4,-35.01,130,48,225,144,0,0,85.8,168.61,182.78,100.76,4.15,5.76,108.77,196.13,184.42,100.72,4.44,6.45,406.97,481.19,0,0,2.012,132.044,-55.781,23.053,-3.82,-3.64,-2.74,2.8,0.91,1,0.921,0.908,-0.36,-0.392,0.15,0.148
351.067,11111100,6,0,0,180,0,0,0,84.15,152.32,165.63,87.26,35.89,35.02,31.01,31.36,-53.45,-35.35,129,48,227,144,0,0,85.5,168.62,182.5,100.94,4.36,6.03,108.6,196.14,184.22,100.81,4.06,6.52,404.61,483.19,0,0,2.023,131.071,-55.736,22.909,-3.82,-3.64,-2.74,2.8,0.91,1,0.92,0.907,-0.361,-0.394,0.15,0.148
351.106,11111100,6,0,0,7,0,0,0,84.09,152.15,165.57,87.41,35.9,35.21,30.84,30.45,-53.78,-38.72,129,48,225,144,0,0,85.5,168.61,182.5,100.76,4.36,5.76,108.46,196.22,184.1,100.83,3.61,6.87,404.4,483.16,0,0,2.037,129.96,-55.521,22.996,-3.82,-3.64,-2.74,2.8,0.91,1,0.919,0.906,-0.363,-0.396,0.152,0.149
351.144,11111100,6,0,0,14,0,0,0,84.14,152.43,165.24,87.36,35.95,35.49,30.69,30.37,-53.74,-37.88,130,48,224,144,0,0,85.5,168.61,182.5,100.76,4.36,5.76,108.6,196.22,184.22,100.63,4.06,7.48,404.34,483.13,0,0,2.049,129.399,-54.957,22.454,-3.82,-3.64,-2.74,2.8,0.91,1,0.921,0.907,-0.361,-0.394,0.149,0.146
351.183,11111100,6,0,0,21,0,0,0,93.03,152.43,165.23,87.36,36.85,35.49,31.1,30.37,-50.98,-37.88,133,48,227,144,0,0,89.72,168.61,182.59,100.76,4.22,5.76,112.22,196.22,183.86,100.63,4.43,7.48,406.43,486.67,0,0,2.241,120.676,-48.179,24.609,-3.81,-3.57,-2.74,2.84,0.91,1.03,0.925,0.911,-0.338,-0.374,0.176,0.173
351.222,11111100,6,0,0,28,0,0,0,93.31,160.62,164.91,83.04,36.81,37.44,31.44,31.26,-49.68,-36.3,128,44,227,142,0,0,89.72,172.1,182.41,98.71,4.22,5.99,112.22,200.38,183.86,99.4,4.43,5.88,414.33,484.66,0,0,2.334,120.812,-40.468,18.709,-3.81,-3.57,-2.74,2.84,0.91,1.03,0.948,0.936,-0.287,-0.326,0.135,0.133
351.256,11111100,5,0,0,34,0,0,0,93.11,159.87,164.84,83.62,36.76,37.3,32.05,30.84,-49.5,-37.01,128,45,227,142,0,0,89.72,171.62,182.41,98.98,4.22,5.5,112.22,199.78,183.86,99.63,4.43,5.86,421.85,482.8,0,0,2.35,119.503,-40.786,18.979,-3.81,-3.57,-2.74,2.84,0.91,1.03,0.946,0.934,-0.292,-0.331,0.139,0.136
351.3,11111100,7,0,0,42,0,0,0,93.15,159.87,164.79,83.62,36.88,37.3,31.66,30.84,-48.86,-37.01,128,45,227,142,0,0,89.72,171.62,182.41,98.98,4.22,5.5,112.16,199.78,183.77,99.63,4.3,5.86,429.66,480.91,0,0,2.375,118.208,-40.317,18.757,-3.82,-3.57,-2.73,2.83,0.91,1.03,0.946,0.934,-0.292,-0.331,0.138,0.136
351.306,11111100,0,0,0,43,0,0,0,93.19,160.56,164.57,83.03,36.91,37.26,32.26,31.25,-50.26,-38.62,128,44,227,142,0,0,89.72,172.18,182.41,98.62,4.22,6,112.22,200.5,183.86,99.5,4.43,5.56,438.01,478.01,0,0,2.38,118.315,-39.882,18.027,-3.82,-3.57,-2.73,2.83,0.91,1.03,0.948,0.936,-0.288,-0.328,0.133,0.13
351.344,11111100,6,0,0,50,0,0,0,93.06,160.56,164.84,83.03,37.03,37.26,32.12,31.25,-48.38,-38.62,128,44,227,142,0,0,89.72,172.18,182.41,98.62,4.22,6,112.16,200.5,183.77,99.5,4.3,5.56,446.09,475.75,0,0,2.375,118.487,-39.997,18.287,-3.82,-3.56,-2.73,2.83,0.91,1.04,0.948,0.935,-0.289,-0.328,0.135,0.132
351.417,11111100,12,0,0,63,0,0,0,93.06,160.58,164.84,83.21,37.03,37.71,32.12,31.18,-48.38,-41.79,128,44,227,143,0,0,89.72,172.22,182.41,98.63,4.22,5.86,112.16,200.5,183.77,99.5,4.3,5.56,451.72,470.11,0,0,2.377,118.303,-40.05,18.456,-3.82,-3.56,-2.73,2.83,0.91,1.04,0.947,0.935,-0.29,-0.329,0.136,0.134
351.422,11111100,0,0,0,64,0,0,0,93.15,160.48,164.96,83.16,36.95,37.53,32.3,31.1,-48.97,-40.27,128,44,225,143,0,0,89.72,172.1,182.41,98.71,4.22,5.99,112.22,200.5,183.86,99.5,4.43,5.56,451.24,470.39,0,0,2.395,117.253,-39.891,18.437,-3.82,-3.56,-2.73,2.83,0.91,1.04,0.947,0.934,-0.291,-0.33,0.137,0.135
351.461,11111100,6,0,0,71,0,0,0,93.15,160.91,164.96,83.13,36.95,37.9,32.3,30.98,-48.97,-38.07,128,44,225,143,0,0,89.72,172.5,182.41,98.5,4.22,5.56,112.22,200.72,183.86,99.59,4.43,6.27,451.56,470.11,0,0,2.402,117.069,-39.545,18.319,-3.82,-3.56,-2.73,2.83,0.91,1.04,0.948,0.935,-0.289,-0.328,0.136,0.134
351.467,11111100,0,0,0,72,0,0,0,93.15,162.14,164.96,82.83,36.95,37.6,32.3,31.22,-48.97,-41.24,128,44,225,142,0,0,89.72,173.09,182.41,98.59,4.22,5.79,112.22,201.21,183.86,99.33,4.43,6.11,452.58,469.36,0,0,2.38,118.74,-39.188,18.08,-3.82,-3.56,-2.73,2.83,0.91,1.04,0.95,0.938,-0.283,-0.322,0.133,0.131
351.489,11111100,3,0,0,76,0,0,0,96.68,162.14,165.23,82.83,37.24,37.6,32.63,31.22,-48.18,-41.24,132,44,227,142,0,0,91.5,173.09,182.5,98.59,4.36,5.79,114,201.21,183.5,99.33,4.21,6.11,454.28,470.92,0,0,2.472,114.641,-36.546,18.986,-3.83,-3.55,-2.73,2.83,0.91,1.04,0.951,0.939,-0.272,-0.313,0.145,0.143
351.5,11111100,1,0,0,78,0,0,0,96.68,163.6,165.23,82.2,37.24,37.91,32.63,31.56,-48.18,-43.84,132,43,227,143,0,0,91.5,173.65,182.5,98.15,4.36,5.58,114,201.89,183.5,99.21,4.21,6.65,456.92,471.46,0,0,2.522,112.925,-34.906,17.949,-3.83,-3.55,-2.73,2.83,0.91,1.04,0.955,0.942,-0.263,-0.305,0.139,0.137
351.506,11111100,0,0,0,79,0,0,0,96.52,163.6,165.48,82.2,36.71,37.91,32.29,31.56,-46.22,-43.84,132,43,228,143,0,0,91.5,173.65,182.5,98.15,4.36,5.58,113.93,201.89,183.5,99.21,3.98,6.65,459.59,472.03,0,0,2.55,111.563,-34.56,17.946,-3.83,-3.55,-2.73,2.82,0.91,1.04,0.954,0.942,-0.263,-0.306,0.141,0.138
351.544,11111100,6,0,0,86,0,0,0,96.52,163.56,165.48,82.04,36.71,37.68,32.29,31.46,-46.22,-45.91,132,43,228,143,0,0,91.5,173.65,182.5,98.15,4.36,5.58,113.93,201.84,183.5,99.13,3.98,6.73,462.34,472.38,0,0,2.581,110.18,-34.212,17.646,-3.83,-3.55,-2.73,2.82,0.91,1.04,0.954,0.942,-0.264,-0.307,0.14,0.137
351.561,11111100,2,0,0,89,0,0,0,96.66,163.56,165.06,82.04,36.88,37.68,32.44,31.46,-45.29,-45.91,132,43,228,143,0,0,91.28,173.65,182.41,98.15,4.22,5.58,113.77,201.84,183.42,99.13,4.44,6.73,464.94,472.52,0,0,2.615,108.74,-33.68,17.15,-3.83,-3.55,-2.73,2.82,0.91,1.04,0.955,0.942,-0.263,-0.306,0.138,0.135
351.578,11111100,2,0,0,92,0,0,0,96.61,163.56,165.06,82.04,37.26,37.68,31.93,31.46,-42.2,-45.91,132,43,228,143,0,0,91.28,173.65,182.41,98.15,4.22,5.58,113.72,201.84,183.41,99.13,4.22,6.73,466.82,473.14,0,0,2.645,107.454,-33.282,16.927,-3.83,-3.55,-2.73,2.82,0.9,1.04,0.955,0.942,-0.262,-0.306,0.138,0.135
351.583,11111100,0,0,0,93,0,0,0,96.61,163.53,165.06,82.14,37.26,37.74,31.93,31.29,-42.2,-47.74,132,43,228,143,0,0,91.28,173.65,182.41,98.15,4.22,5.58,113.72,202,183.41,99.26,4.22,6.4,467.6,472.26,0,0,2.676,106.133,-32.941,16.783,-3.83,-3.55,-2.73,2.82,0.9,1.04,0.955,0.942,-0.262,-0.307,0.138,0.135
351.622,11111100,6,0,0,100,0,0,0,96.61,163.53,165.12,82.14,37.05,37.74,32.5,31.29,-42.98,-47.74,132,43,227,143,0,0,91.45,173.65,182.5,98.15,4.84,5.58,113.81,202,183.42,99.26,4.61,6.4,467.49,472.19,0,0,2.706,104.926,-32.566,16.618,-3.83,-3.55,-2.73,2.82,0.9,1.04,0.955,0.942,-0.262,-0.307,0.138,0.135
351.639,11111100,2,0,0,103,0,0,0,96.76,163.53,165.82,82.14,36.65,37.74,34,31.29,-41.88,-47.74,132,43,228,143,0,0,91.18,173.65,182.42,98.15,4.63,5.58,113.77,202,183.42,99.26,4.44,6.4,467.47,472.73,0,0,2.745,103.314,-32.027,17.093,-3.83,-3.55,-2.73,2.82,0.9,1.04,0.955,0.941,-0.261,-0.307,0.144,0.141
351.656,11111100,2,0,0,106,0,0,0,96.51,163.4,164.75,81.92,37.26,36.96,31.44,31.99,-41.6,-48.64,132,43,228,107,0,0,91.28,173.53,182.41,98.14,4.22,5.3,113.81,202.11,183.42,99.05,4.61,6.24,467.38,472.17,0,0,2.773,102.282,-31.858,15.895,-3.83,-3.55,-2.73,2.82,0.9,1.04,0.955,0.942,-0.262,-0.309,0.135,0.132
351.672,11111100,2,0,0,109,0,0,0,98.07,163.4,165.44,81.92,36.73,36.96,32.9,31.99,-39.87,-48.64,132,43,227,107,0,0,92,173.53,182.5,98.14,4.21,5.3,114.5,202.11,183.5,99.05,4.36,6.24,467.68,473.09,0,0,2.856,99.353,-30.449,16.439,-3.83,-3.55,-2.73,2.82,0.9,1.04,0.956,0.942,-0.257,-0.305,0.144,0.141
351.689,11111100,2,0,0,112,0,0,0,99.81,163.4,166.3,81.92,37.67,36.96,31.08,31.99,-32.25,-48.64,132,43,226,107,0,0,92.82,173.53,182.58,98.14,4.64,5.3,115.28,202.11,183.59,99.05,4.22,6.24,468.51,475.41,0,0,2.977,95.291,-28.659,16.888,-3.84,-3.55,-2.73,2.82,0.9,1.04,0.956,0.942,-0.25,-0.3,0.154,0.151
