ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-22 21:52:17:371
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.700,11111100,7,0,0,154,0,0.00,0.00,173.95,204.39,196.63,80.43,36.92,35.25,34.07,31.89,37.46,17.71,164.00,46.00,226.00,110.00,0.00,0.00,129.25,180.42,206.16,98.35,8.60,6.68,161.82,207.68,206.62,98.05,5.21,6.00,723.09,713.25,0.00,0.00,2.881,103.382,20.150,48.937,-3.16,-3.30,-2.98,3.05,0.69,0.58,0.894,0.901,0.194,0.144,0.405,0.409,
0.722,11111100,3,0,0,158,0,0.00,0.00,177.84,204.91,197.41,79.37,35.75,34.75,32.37,29.51,41.87,20.28,164.00,46.00,239.00,124.00,0.00,0.00,129.93,180.90,206.54,98.33,8.07,6.36,163.29,207.92,206.90,98.01,5.55,5.79,732.37,707.93,0.00,0.00,3.008,97.924,21.740,47.051,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.887,0.896,0.217,0.165,0.407,0.411,
0.800,11011100,13,0,0,172,0,0.00,0.00,178.00,204.91,0.00,79.37,0.00,34.75,0.00,29.51,0.00,20.28,156.00,46.00,236.00,124.00,0.00,0.00,125.81,180.90,197.58,98.33,4.61,6.36,156.80,207.92,197.66,98.01,4.85,5.79,727.91,690.66,0.00,0.00,3.215,97.924,6.965,36.087,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.940,0.943,0.092,0.036,0.329,0.331,
0.839,11110100,6,0,0,179,0,0.00,0.00,177.84,204.00,197.41,0.00,35.75,0.00,32.37,0.00,41.87,0.00,164.00,30.00,239.00,91.00,0.00,0.00,129.93,156.83,206.54,87.89,8.07,8.19,163.29,187.11,206.90,94.15,5.55,6.75,723.44,674.92,0.00,0.00,3.229,97.924,6.668,34.900,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.943,0.947,0.090,0.034,0.319,0.321,
0.861,11011100,3,0,0,3,0,0.00,0.00,178.00,203.90,0.00,75.85,0.00,33.24,0.00,31.14,0.00,24.22,125.00,52.00,168.00,112.00,0.00,0.00,106.14,180.35,187.64,96.47,6.72,6.38,134.24,207.00,188.26,96.00,5.99,5.96,715.61,655.47,0.00,0.00,3.229,97.924,6.668,34.900,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.943,0.947,0.090,0.034,0.319,0.321,
0.900,11110100,6,0,0,10,0,0.00,0.00,177.84,204.00,197.41,0.00,35.75,0.00,32.37,0.00,41.87,0.00,164.00,25.00,239.00,91.00,0.00,0.00,129.93,150.85,206.54,91.43,8.07,9.56,163.29,185.31,206.90,94.89,5.55,5.00,704.19,641.62,0.00,0.00,3.229,97.924,6.668,34.900,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.943,0.947,0.090,0.034,0.319,0.321,
0.939,11011100,6,0,0,17,0,0.00,0.00,178.00,203.90,0.00,75.85,0.00,33.24,0.00,31.14,0.00,24.22,80.00,52.00,179.00,112.00,0.00,0.00,105.93,180.35,191.69,96.47,7.03,6.38,135.24,207.00,191.26,96.00,5.99,5.96,692.44,627.85,0.00,0.00,3.229,97.924,6.668,34.900,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.943,0.947,0.090,0.034,0.319,0.321,
0.944,11110100,0,0,0,18,0,0.00,0.00,177.84,204.00,197.41,0.00,35.75,0.00,32.37,0.00,41.87,0.00,164.00,21.00,239.00,101.00,0.00,0.00,129.93,152.00,206.54,89.26,8.07,6.40,163.29,185.40,206.90,93.62,5.55,5.93,678.16,613.24,0.00,0.00,3.229,97.924,6.668,34.900,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.943,0.947,0.090,0.034,0.319,0.321,
1.000,11011100,9,0,0,28,0,0.00,0.00,178.00,203.90,0.00,75.85,0.00,33.24,0.00,31.14,0.00,24.22,79.00,52.00,160.00,112.00,0.00,0.00,107.73,180.35,193.43,96.47,6.88,6.38,136.34,207.00,191.75,96.00,8.09,5.96,677.88,611.81,0.00,0.00,3.229,97.924,6.668,34.900,-3.15,-3.31,-2.97,3.06,0.69,0.58,0.943,0.947,0.090,0.034,0.319,0.321,
1.006,11110100,0,0,0,29,0,0.00,0.00,177.84,204.00,197.41,0.00,35.75,0.00,32.37,0.00,41.87,0.00,164.00,1.00,239.00,95.00,0.00,0.00,129.93,150.56,206.54,90.00,8.07,5.97,163.29,185.28,206.90,93.95,5.55,6.48,677.83,611.70,0.00,0.00,3.229,97.924,6.611,34.808,-3.16,-3.31,-2.97,3.06,0.69,0.58,0.944,0.947,0.089,0.033,0.319,0.320,
