ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-25 18:33:01:485
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.589,11111100,2,0,0,116,0,0.00,0.00,83.19,203.99,161.05,103.56,59.97,52.30,52.01,46.12,-1.96,-24.23,120.00,66.00,235.00,180.00,0.00,0.00,57.70,194.83,193.73,130.84,10.36,8.45,96.41,225.41,195.50,130.74,6.82,7.92,629.31,339.57,0.00,0.00,0.200,1514.834,-16.810,-39.635,-3.25,-3.46,-2.53,2.76,1.28,1.19,1.000,1.000,-0.009,-0.013,-0.027,-0.027,
0.633,11111100,7,0,0,124,0,0.00,0.00,83.95,203.99,161.22,103.56,59.94,52.30,52.18,46.12,1.72,-24.23,120.00,66.00,235.00,180.00,0.00,0.00,58.49,194.83,193.82,130.84,10.14,8.45,96.87,225.41,195.72,130.74,7.40,7.92,631.02,340.30,0.00,0.00,0.199,1515.751,-12.283,-38.730,-3.25,-3.46,-2.53,2.76,1.28,1.19,1.000,1.000,-0.006,-0.010,-0.026,-0.026,
0.650,11111100,2,0,0,127,0,0.00,0.00,84.31,204.65,161.37,103.44,59.89,52.46,51.66,45.73,3.33,-22.12,122.00,65.00,232.00,179.00,0.00,0.00,58.53,195.35,193.79,130.77,10.28,8.70,96.86,225.99,195.65,130.88,7.24,8.23,632.98,340.89,0.00,0.00,0.199,1516.576,-5.239,-39.432,-3.25,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,-0.002,-0.005,-0.027,-0.027,
0.700,11111100,8,0,0,136,0,0.00,0.00,85.22,204.65,161.58,103.44,59.83,52.46,51.54,45.73,4.90,-22.12,122.00,65.00,236.00,179.00,0.00,0.00,58.78,195.35,193.82,130.77,9.88,8.70,97.21,225.99,195.37,130.88,7.28,8.23,634.92,341.32,0.00,0.00,0.199,1517.318,0.417,-36.574,-3.25,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,0.002,-0.002,-0.025,-0.025,
0.739,11111100,6,0,0,143,0,0.00,0.00,85.22,205.92,161.58,103.52,59.83,52.01,51.54,46.12,4.90,-20.31,122.00,66.00,236.00,179.00,0.00,0.00,58.78,195.97,193.82,130.91,9.88,7.71,97.21,226.76,195.37,130.87,7.28,7.10,637.05,341.97,0.00,0.00,0.199,1517.986,8.530,-37.032,-3.25,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.007,0.004,-0.025,-0.025,
0.761,11111100,3,0,0,147,0,0.00,0.00,85.62,206.24,161.62,103.34,59.60,52.37,51.57,45.68,7.91,-19.87,121.00,66.00,236.00,177.00,0.00,0.00,58.80,196.09,193.81,130.86,9.73,7.68,97.44,226.98,195.42,130.94,7.31,6.67,639.29,342.17,0.00,0.00,0.199,1518.588,13.765,-38.324,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.011,0.007,-0.026,-0.026,
0.772,11111100,1,0,0,149,0,0.00,0.00,86.33,206.24,161.85,103.34,59.77,52.37,52.54,45.68,9.68,-19.87,116.00,66.00,236.00,177.00,0.00,0.00,58.97,196.09,193.77,130.86,10.44,7.68,97.57,226.98,195.52,130.94,7.03,6.67,641.44,342.44,0.00,0.00,0.199,1519.129,18.456,-36.163,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.014,0.010,-0.025,-0.025,
0.817,11111100,7,0,0,157,0,0.00,0.00,86.33,206.53,161.85,103.59,59.77,52.22,52.54,45.96,9.68,-18.42,116.00,66.00,236.00,178.00,0.00,0.00,58.97,196.00,193.77,130.65,10.44,6.78,97.57,227.21,195.52,130.87,7.03,6.76,643.44,342.91,0.00,0.00,0.199,1519.616,20.428,-32.799,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.015,0.012,-0.022,-0.022,
0.833,11111100,2,0,0,160,0,0.00,0.00,86.23,206.50,162.05,103.63,59.90,52.27,51.51,45.37,10.66,-16.96,103.00,66.00,234.00,180.00,0.00,0.00,58.89,195.97,193.77,130.59,10.55,6.36,97.80,227.15,195.64,130.77,6.79,6.51,645.00,343.62,0.00,0.00,0.199,1520.054,20.247,-30.371,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.015,0.011,-0.021,-0.021,
0.844,11111100,1,0,0,162,0,0.00,0.00,86.23,206.43,162.05,103.64,59.90,52.28,51.51,45.55,10.66,-16.59,103.00,66.00,234.00,177.00,0.00,0.00,58.89,195.93,193.77,130.59,10.55,6.29,97.80,227.22,195.64,130.82,6.79,6.26,646.19,344.11,0.00,0.00,0.199,1520.449,19.942,-30.330,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.015,0.011,-0.021,-0.021,
